,Unnamed: 0,date,load,year,month,hour,day,lowtmep,hightemp
0,0,2016/11/25 0:00,1.357909,0.0,0.909090909,0.0,0.666666667,0.302325581,0.243902439
1,1,2016/11/25 1:00,1.3098400000000001,0.0,0.909090909,0.043478261,0.666666667,0.302325581,0.243902439
2,2,2016/11/25 2:00,1.326598,0.0,0.909090909,0.086956522,0.666666667,0.302325581,0.243902439
3,3,2016/11/25 3:00,1.33483,0.0,0.909090909,0.130434783,0.666666667,0.302325581,0.243902439
4,4,2016/11/25 4:00,1.4444429999999993,0.0,0.909090909,0.173913043,0.666666667,0.302325581,0.243902439
5,5,2016/11/25 5:00,1.407658,0.0,0.909090909,0.217391304,0.666666667,0.302325581,0.243902439
6,6,2016/11/25 6:00,1.564465,0.0,0.909090909,0.260869565,0.666666667,0.302325581,0.243902439
7,7,2016/11/25 7:00,1.614179,0.0,0.909090909,0.304347826,0.666666667,0.302325581,0.243902439
8,8,2016/11/25 8:00,1.5960070000000002,0.0,0.909090909,0.347826087,0.666666667,0.302325581,0.243902439
9,9,2016/11/25 9:00,1.662941,0.0,0.909090909,0.391304348,0.666666667,0.302325581,0.243902439
10,10,2016/11/25 10:00,1.631686,0.0,0.909090909,0.434782609,0.666666667,0.302325581,0.243902439
11,11,2016/11/25 11:00,1.738317,0.0,0.909090909,0.47826087,0.666666667,0.302325581,0.243902439
12,12,2016/11/25 12:00,1.5752379999999992,0.0,0.909090909,0.52173913,0.666666667,0.302325581,0.243902439
13,13,2016/11/25 13:00,1.551172,0.0,0.909090909,0.565217391,0.666666667,0.302325581,0.243902439
14,14,2016/11/25 14:00,1.69561,0.0,0.909090909,0.608695652,0.666666667,0.302325581,0.243902439
15,15,2016/11/25 15:00,1.645287,0.0,0.909090909,0.652173913,0.666666667,0.302325581,0.243902439
16,16,2016/11/25 16:00,1.6613030000000002,0.0,0.909090909,0.695652174,0.666666667,0.302325581,0.243902439
17,17,2016/11/25 17:00,1.7815349999999999,0.0,0.909090909,0.739130435,0.666666667,0.302325581,0.243902439
18,18,2016/11/25 18:00,1.7722529999999999,0.0,0.909090909,0.782608696,0.666666667,0.302325581,0.243902439
19,19,2016/11/25 19:00,1.65697,0.0,0.909090909,0.826086957,0.666666667,0.302325581,0.243902439
20,20,2016/11/25 20:00,1.5474759999999999,0.0,0.909090909,0.869565217,0.666666667,0.302325581,0.243902439
21,21,2016/11/25 21:00,1.433229,0.0,0.909090909,0.913043478,0.666666667,0.302325581,0.243902439
22,22,2016/11/25 22:00,1.298843,0.0,0.909090909,0.956521739,0.666666667,0.302325581,0.243902439
23,23,2016/11/25 23:00,1.205022,0.0,0.909090909,1.0,0.666666667,0.302325581,0.243902439
24,24,2016/11/26 0:00,1.400889,0.0,0.909090909,0.0,0.833333333,0.325581395,0.243902439
25,25,2016/11/26 1:00,1.303666,0.0,0.909090909,0.043478261,0.833333333,0.325581395,0.243902439
26,26,2016/11/26 2:00,1.272775,0.0,0.909090909,0.086956522,0.833333333,0.325581395,0.243902439
27,27,2016/11/26 3:00,1.275974,0.0,0.909090909,0.130434783,0.833333333,0.325581395,0.243902439
28,28,2016/11/26 4:00,1.273062,0.0,0.909090909,0.173913043,0.833333333,0.325581395,0.243902439
29,29,2016/11/26 5:00,1.247848,0.0,0.909090909,0.217391304,0.833333333,0.325581395,0.243902439
30,30,2016/11/26 6:00,1.404305,0.0,0.909090909,0.260869565,0.833333333,0.325581395,0.243902439
31,31,2016/11/26 7:00,1.399181,0.0,0.909090909,0.304347826,0.833333333,0.325581395,0.243902439
32,32,2016/11/26 8:00,1.571024,0.0,0.909090909,0.347826087,0.833333333,0.325581395,0.243902439
33,33,2016/11/26 9:00,1.624833,0.0,0.909090909,0.391304348,0.833333333,0.325581395,0.243902439
34,34,2016/11/26 10:00,1.623307,0.0,0.909090909,0.434782609,0.833333333,0.325581395,0.243902439
35,35,2016/11/26 11:00,1.637979,0.0,0.909090909,0.47826087,0.833333333,0.325581395,0.243902439
36,36,2016/11/26 12:00,1.5091929999999993,0.0,0.909090909,0.52173913,0.833333333,0.325581395,0.243902439
37,37,2016/11/26 13:00,1.5821959999999993,0.0,0.909090909,0.565217391,0.833333333,0.325581395,0.243902439
38,38,2016/11/26 14:00,1.659602,0.0,0.909090909,0.608695652,0.833333333,0.325581395,0.243902439
39,39,2016/11/26 15:00,1.630349,0.0,0.909090909,0.652173913,0.833333333,0.325581395,0.243902439
40,40,2016/11/26 16:00,1.685068,0.0,0.909090909,0.695652174,0.833333333,0.325581395,0.243902439
41,41,2016/11/26 17:00,1.8518849999999998,0.0,0.909090909,0.739130435,0.833333333,0.325581395,0.243902439
42,42,2016/11/26 18:00,1.729602,0.0,0.909090909,0.782608696,0.833333333,0.325581395,0.243902439
43,43,2016/11/26 19:00,1.702407,0.0,0.909090909,0.826086957,0.833333333,0.325581395,0.243902439
44,44,2016/11/26 20:00,1.5987299999999993,0.0,0.909090909,0.869565217,0.833333333,0.325581395,0.243902439
45,45,2016/11/26 21:00,1.492645,0.0,0.909090909,0.913043478,0.833333333,0.325581395,0.243902439
46,46,2016/11/26 22:00,1.378783,0.0,0.909090909,0.956521739,0.833333333,0.325581395,0.243902439
47,47,2016/11/26 23:00,1.2928229999999998,0.0,0.909090909,1.0,0.833333333,0.325581395,0.243902439
48,48,2016/11/27 0:00,1.436666,0.0,0.909090909,0.0,1.0,0.325581395,0.219512195
49,49,2016/11/27 1:00,1.366456,0.0,0.909090909,0.043478261,1.0,0.325581395,0.219512195
50,50,2016/11/27 2:00,1.346037,0.0,0.909090909,0.086956522,1.0,0.325581395,0.219512195
51,51,2016/11/27 3:00,1.236851,0.0,0.909090909,0.130434783,1.0,0.325581395,0.219512195
52,52,2016/11/27 4:00,1.313102,0.0,0.909090909,0.173913043,1.0,0.325581395,0.219512195
53,53,2016/11/27 5:00,1.333458,0.0,0.909090909,0.217391304,1.0,0.325581395,0.219512195
54,54,2016/11/27 6:00,1.422519,0.0,0.909090909,0.260869565,1.0,0.325581395,0.219512195
55,55,2016/11/27 7:00,1.388191,0.0,0.909090909,0.304347826,1.0,0.325581395,0.219512195
56,56,2016/11/27 8:00,1.567972,0.0,0.909090909,0.347826087,1.0,0.325581395,0.219512195
57,57,2016/11/27 9:00,1.5570519999999999,0.0,0.909090909,0.391304348,1.0,0.325581395,0.219512195
58,58,2016/11/27 10:00,1.610469,0.0,0.909090909,0.434782609,1.0,0.325581395,0.219512195
59,59,2016/11/27 11:00,1.591177,0.0,0.909090909,0.47826087,1.0,0.325581395,0.219512195
60,60,2016/11/27 12:00,1.5148139999999992,0.0,0.909090909,0.52173913,1.0,0.325581395,0.219512195
61,61,2016/11/27 13:00,1.511006,0.0,0.909090909,0.565217391,1.0,0.325581395,0.219512195
62,62,2016/11/27 14:00,1.587579,0.0,0.909090909,0.608695652,1.0,0.325581395,0.219512195
63,63,2016/11/27 15:00,1.587523,0.0,0.909090909,0.652173913,1.0,0.325581395,0.219512195
64,64,2016/11/27 16:00,1.596973,0.0,0.909090909,0.695652174,1.0,0.325581395,0.219512195
65,65,2016/11/27 17:00,1.6591049999999992,0.0,0.909090909,0.739130435,1.0,0.325581395,0.219512195
66,66,2016/11/27 18:00,1.688253,0.0,0.909090909,0.782608696,1.0,0.325581395,0.219512195
67,67,2016/11/27 19:00,1.6086069999999992,0.0,0.909090909,0.826086957,1.0,0.325581395,0.219512195
68,68,2016/11/27 20:00,1.513736,0.0,0.909090909,0.869565217,1.0,0.325581395,0.219512195
69,69,2016/11/27 21:00,1.370964,0.0,0.909090909,0.913043478,1.0,0.325581395,0.219512195
70,70,2016/11/27 22:00,1.236116,0.0,0.909090909,0.956521739,1.0,0.325581395,0.219512195
71,71,2016/11/27 23:00,1.229536,0.0,0.909090909,1.0,1.0,0.325581395,0.219512195
72,72,2016/11/28 0:00,1.374289,0.0,0.909090909,0.0,0.0,0.302325581,0.219512195
73,73,2016/11/28 1:00,1.303715,0.0,0.909090909,0.043478261,0.0,0.302325581,0.219512195
74,74,2016/11/28 2:00,1.3438530000000002,0.0,0.909090909,0.086956522,0.0,0.302325581,0.219512195
75,75,2016/11/28 3:00,1.2896099999999993,0.0,0.909090909,0.130434783,0.0,0.302325581,0.219512195
76,76,2016/11/28 4:00,1.29864,0.0,0.909090909,0.173913043,0.0,0.302325581,0.219512195
77,77,2016/11/28 5:00,1.399559,0.0,0.909090909,0.217391304,0.0,0.302325581,0.219512195
78,78,2016/11/28 6:00,1.525468,0.0,0.909090909,0.260869565,0.0,0.302325581,0.219512195
79,79,2016/11/28 7:00,1.508934,0.0,0.909090909,0.304347826,0.0,0.302325581,0.219512195
80,80,2016/11/28 8:00,1.648017,0.0,0.909090909,0.347826087,0.0,0.302325581,0.219512195
81,81,2016/11/28 9:00,1.668324,0.0,0.909090909,0.391304348,0.0,0.302325581,0.219512195
82,82,2016/11/28 10:00,1.6742739999999992,0.0,0.909090909,0.434782609,0.0,0.302325581,0.219512195
83,83,2016/11/28 11:00,1.74104,0.0,0.909090909,0.47826087,0.0,0.302325581,0.219512195
84,84,2016/11/28 12:00,1.629572,0.0,0.909090909,0.52173913,0.0,0.302325581,0.219512195
85,85,2016/11/28 13:00,1.586662,0.0,0.909090909,0.565217391,0.0,0.302325581,0.219512195
86,86,2016/11/28 14:00,1.682702,0.0,0.909090909,0.608695652,0.0,0.302325581,0.219512195
87,87,2016/11/28 15:00,1.71752,0.0,0.909090909,0.652173913,0.0,0.302325581,0.219512195
88,88,2016/11/28 16:00,1.734439,0.0,0.909090909,0.695652174,0.0,0.302325581,0.219512195
89,89,2016/11/28 17:00,1.9017319999999998,0.0,0.909090909,0.739130435,0.0,0.302325581,0.219512195
90,90,2016/11/28 18:00,1.851906,0.0,0.909090909,0.782608696,0.0,0.302325581,0.219512195
91,91,2016/11/28 19:00,1.6725869999999998,0.0,0.909090909,0.826086957,0.0,0.302325581,0.219512195
92,92,2016/11/28 20:00,1.5634009999999994,0.0,0.909090909,0.869565217,0.0,0.302325581,0.219512195
93,93,2016/11/28 21:00,1.4897680000000002,0.0,0.909090909,0.913043478,0.0,0.302325581,0.219512195
94,94,2016/11/28 22:00,1.3644749999999999,0.0,0.909090909,0.956521739,0.0,0.302325581,0.219512195
95,95,2016/11/28 23:00,1.3224399999999992,0.0,0.909090909,1.0,0.0,0.302325581,0.219512195
96,96,2016/11/29 0:00,1.513393,0.0,0.909090909,0.0,0.166666667,0.325581395,0.317073171
97,97,2016/11/29 1:00,1.407917,0.0,0.909090909,0.043478261,0.166666667,0.325581395,0.317073171
98,98,2016/11/29 2:00,1.382563,0.0,0.909090909,0.086956522,0.166666667,0.325581395,0.317073171
99,99,2016/11/29 3:00,1.3501319999999999,0.0,0.909090909,0.130434783,0.166666667,0.325581395,0.317073171
100,100,2016/11/29 4:00,1.4148049999999999,0.0,0.909090909,0.173913043,0.166666667,0.325581395,0.317073171
101,101,2016/11/29 5:00,1.445304,0.0,0.909090909,0.217391304,0.166666667,0.325581395,0.317073171
102,102,2016/11/29 6:00,1.581083,0.0,0.909090909,0.260869565,0.166666667,0.325581395,0.317073171
103,103,2016/11/29 7:00,1.581776,0.0,0.909090909,0.304347826,0.166666667,0.325581395,0.317073171
104,104,2016/11/29 8:00,1.6591680000000002,0.0,0.909090909,0.347826087,0.166666667,0.325581395,0.317073171
105,105,2016/11/29 9:00,1.68238,0.0,0.909090909,0.391304348,0.166666667,0.325581395,0.317073171
106,106,2016/11/29 10:00,1.725115,0.0,0.909090909,0.434782609,0.166666667,0.325581395,0.317073171
107,107,2016/11/29 11:00,1.714475,0.0,0.909090909,0.47826087,0.166666667,0.325581395,0.317073171
108,108,2016/11/29 12:00,1.6603649999999999,0.0,0.909090909,0.52173913,0.166666667,0.325581395,0.317073171
109,109,2016/11/29 13:00,1.560034,0.0,0.909090909,0.565217391,0.166666667,0.325581395,0.317073171
110,110,2016/11/29 14:00,1.7053609999999992,0.0,0.909090909,0.608695652,0.166666667,0.325581395,0.317073171
111,111,2016/11/29 15:00,1.701518,0.0,0.909090909,0.652173913,0.166666667,0.325581395,0.317073171
112,112,2016/11/29 16:00,1.723771,0.0,0.909090909,0.695652174,0.166666667,0.325581395,0.317073171
113,113,2016/11/29 17:00,1.829373,0.0,0.909090909,0.739130435,0.166666667,0.325581395,0.317073171
114,114,2016/11/29 18:00,1.83589,0.0,0.909090909,0.782608696,0.166666667,0.325581395,0.317073171
115,115,2016/11/29 19:00,1.656704,0.0,0.909090909,0.826086957,0.166666667,0.325581395,0.317073171
116,116,2016/11/29 20:00,1.62344,0.0,0.909090909,0.869565217,0.166666667,0.325581395,0.317073171
117,117,2016/11/29 21:00,1.444702,0.0,0.909090909,0.913043478,0.166666667,0.325581395,0.317073171
118,118,2016/11/29 22:00,1.278914,0.0,0.909090909,0.956521739,0.166666667,0.325581395,0.317073171
119,119,2016/11/29 23:00,1.237726,0.0,0.909090909,1.0,0.166666667,0.325581395,0.317073171
120,120,2016/11/30 0:00,1.4256479999999994,0.0,0.909090909,0.0,0.333333333,0.395348837,0.292682927
121,121,2016/11/30 1:00,1.3906690000000002,0.0,0.909090909,0.043478261,0.333333333,0.395348837,0.292682927
122,122,2016/11/30 2:00,1.386679,0.0,0.909090909,0.086956522,0.333333333,0.395348837,0.292682927
123,123,2016/11/30 3:00,1.3723989999999993,0.0,0.909090909,0.130434783,0.333333333,0.395348837,0.292682927
124,124,2016/11/30 4:00,1.2799779999999998,0.0,0.909090909,0.173913043,0.333333333,0.395348837,0.292682927
125,125,2016/11/30 5:00,1.355809,0.0,0.909090909,0.217391304,0.333333333,0.395348837,0.292682927
126,126,2016/11/30 6:00,1.454488,0.0,0.909090909,0.260869565,0.333333333,0.395348837,0.292682927
127,127,2016/11/30 7:00,1.508241,0.0,0.909090909,0.304347826,0.333333333,0.395348837,0.292682927
128,128,2016/11/30 8:00,1.601124,0.0,0.909090909,0.347826087,0.333333333,0.395348837,0.292682927
129,129,2016/11/30 9:00,1.632498,0.0,0.909090909,0.391304348,0.333333333,0.395348837,0.292682927
130,130,2016/11/30 10:00,1.692754,0.0,0.909090909,0.434782609,0.333333333,0.395348837,0.292682927
131,131,2016/11/30 11:00,1.629124,0.0,0.909090909,0.47826087,0.333333333,0.395348837,0.292682927
132,132,2016/11/30 12:00,1.6218159999999993,0.0,0.909090909,0.52173913,0.333333333,0.395348837,0.292682927
133,133,2016/11/30 13:00,1.554091,0.0,0.909090909,0.565217391,0.333333333,0.395348837,0.292682927
134,134,2016/11/30 14:00,1.673301,0.0,0.909090909,0.608695652,0.333333333,0.395348837,0.292682927
135,135,2016/11/30 15:00,1.666595,0.0,0.909090909,0.652173913,0.333333333,0.395348837,0.292682927
136,136,2016/11/30 16:00,1.6308179999999999,0.0,0.909090909,0.695652174,0.333333333,0.395348837,0.292682927
137,137,2016/11/30 17:00,1.7409350000000001,0.0,0.909090909,0.739130435,0.333333333,0.395348837,0.292682927
138,138,2016/11/30 18:00,1.762852,0.0,0.909090909,0.782608696,0.333333333,0.395348837,0.292682927
139,139,2016/11/30 19:00,1.6190930000000001,0.0,0.909090909,0.826086957,0.333333333,0.395348837,0.292682927
140,140,2016/11/30 20:00,1.604323,0.0,0.909090909,0.869565217,0.333333333,0.395348837,0.292682927
141,141,2016/11/30 21:00,1.534484,0.0,0.909090909,0.913043478,0.333333333,0.395348837,0.292682927
142,142,2016/11/30 22:00,1.385342,0.0,0.909090909,0.956521739,0.333333333,0.395348837,0.292682927
143,143,2016/11/30 23:00,1.3064799999999992,0.0,0.909090909,1.0,0.333333333,0.395348837,0.292682927
144,144,2016/12/1 0:00,1.530081,0.0,1.0,0.0,0.5,0.325581395,0.243902439
145,145,2016/12/1 1:00,1.4868139999999992,0.0,1.0,0.043478261,0.5,0.325581395,0.243902439
146,146,2016/12/1 2:00,1.400882,0.0,1.0,0.086956522,0.5,0.325581395,0.243902439
147,147,2016/12/1 3:00,1.361584,0.0,1.0,0.130434783,0.5,0.325581395,0.243902439
148,148,2016/12/1 4:00,1.373078,0.0,1.0,0.173913043,0.5,0.325581395,0.243902439
149,149,2016/12/1 5:00,1.4373799999999999,0.0,1.0,0.217391304,0.5,0.325581395,0.243902439
150,150,2016/12/1 6:00,1.5398880000000001,0.0,1.0,0.260869565,0.5,0.325581395,0.243902439
151,151,2016/12/1 7:00,1.5733759999999999,0.0,1.0,0.304347826,0.5,0.325581395,0.243902439
152,152,2016/12/1 8:00,1.7211179999999993,0.0,1.0,0.347826087,0.5,0.325581395,0.243902439
153,153,2016/12/1 9:00,1.651559,0.0,1.0,0.391304348,0.5,0.325581395,0.243902439
154,154,2016/12/1 10:00,1.772428,0.0,1.0,0.434782609,0.5,0.325581395,0.243902439
155,155,2016/12/1 11:00,1.7438889999999998,0.0,1.0,0.47826087,0.5,0.325581395,0.243902439
156,156,2016/12/1 12:00,1.667645,0.0,1.0,0.52173913,0.5,0.325581395,0.243902439
157,157,2016/12/1 13:00,1.557549,0.0,1.0,0.565217391,0.5,0.325581395,0.243902439
158,158,2016/12/1 14:00,1.7293429999999999,0.0,1.0,0.608695652,0.5,0.325581395,0.243902439
159,159,2016/12/1 15:00,1.73397,0.0,1.0,0.652173913,0.5,0.325581395,0.243902439
160,160,2016/12/1 16:00,1.67524,0.0,1.0,0.695652174,0.5,0.325581395,0.243902439
161,161,2016/12/1 17:00,1.8130700000000002,0.0,1.0,0.739130435,0.5,0.325581395,0.243902439
162,162,2016/12/1 18:00,1.8208819999999994,0.0,1.0,0.782608696,0.5,0.325581395,0.243902439
163,163,2016/12/1 19:00,1.642207,0.0,1.0,0.826086957,0.5,0.325581395,0.243902439
164,164,2016/12/1 20:00,1.583302,0.0,1.0,0.869565217,0.5,0.325581395,0.243902439
165,165,2016/12/1 21:00,1.535086,0.0,1.0,0.913043478,0.5,0.325581395,0.243902439
166,166,2016/12/1 22:00,1.350559,0.0,1.0,0.956521739,0.5,0.325581395,0.243902439
167,167,2016/12/1 23:00,1.3078940000000001,0.0,1.0,1.0,0.5,0.325581395,0.243902439
168,168,2016/12/2 0:00,1.507177,0.0,1.0,0.0,0.666666667,0.418604651,0.341463415
169,169,2016/12/2 1:00,1.463609,0.0,1.0,0.043478261,0.666666667,0.418604651,0.341463415
170,170,2016/12/2 2:00,1.469349,0.0,1.0,0.086956522,0.666666667,0.418604651,0.341463415
171,171,2016/12/2 3:00,1.397718,0.0,1.0,0.130434783,0.666666667,0.418604651,0.341463415
172,172,2016/12/2 4:00,1.42849,0.0,1.0,0.173913043,0.666666667,0.418604651,0.341463415
173,173,2016/12/2 5:00,1.379854,0.0,1.0,0.217391304,0.666666667,0.418604651,0.341463415
174,174,2016/12/2 6:00,1.5490160000000002,0.0,1.0,0.260869565,0.666666667,0.418604651,0.341463415
175,175,2016/12/2 7:00,1.4783229999999998,0.0,1.0,0.304347826,0.666666667,0.418604651,0.341463415
176,176,2016/12/2 8:00,1.5608599999999992,0.0,1.0,0.347826087,0.666666667,0.418604651,0.341463415
177,177,2016/12/2 9:00,1.598086,0.0,1.0,0.391304348,0.666666667,0.418604651,0.341463415
178,178,2016/12/2 10:00,1.5968120000000001,0.0,1.0,0.434782609,0.666666667,0.418604651,0.341463415
179,179,2016/12/2 11:00,1.592458,0.0,1.0,0.47826087,0.666666667,0.418604651,0.341463415
180,180,2016/12/2 12:00,1.5444309999999999,0.0,1.0,0.52173913,0.666666667,0.418604651,0.341463415
181,181,2016/12/2 13:00,1.467592,0.0,1.0,0.565217391,0.666666667,0.418604651,0.341463415
182,182,2016/12/2 14:00,1.633499,0.0,1.0,0.608695652,0.666666667,0.418604651,0.341463415
183,183,2016/12/2 15:00,1.6378249999999999,0.0,1.0,0.652173913,0.666666667,0.418604651,0.341463415
184,184,2016/12/2 16:00,1.615852,0.0,1.0,0.695652174,0.666666667,0.418604651,0.341463415
185,185,2016/12/2 17:00,1.749909,0.0,1.0,0.739130435,0.666666667,0.418604651,0.341463415
186,186,2016/12/2 18:00,1.627829,0.0,1.0,0.782608696,0.666666667,0.418604651,0.341463415
187,187,2016/12/2 19:00,1.4949620000000001,0.0,1.0,0.826086957,0.666666667,0.418604651,0.341463415
188,188,2016/12/2 20:00,1.328201,0.0,1.0,0.869565217,0.666666667,0.418604651,0.341463415
189,189,2016/12/2 21:00,1.280251,0.0,1.0,0.913043478,0.666666667,0.418604651,0.341463415
190,190,2016/12/2 22:00,1.212687,0.0,1.0,0.956521739,0.666666667,0.418604651,0.341463415
191,191,2016/12/2 23:00,1.1694059999999993,0.0,1.0,1.0,0.666666667,0.418604651,0.341463415
192,192,2016/12/3 0:00,1.3462399999999999,0.0,1.0,0.0,0.833333333,0.418604651,0.43902439
193,193,2016/12/3 1:00,1.370684,0.0,1.0,0.043478261,0.833333333,0.418604651,0.43902439
194,194,2016/12/3 2:00,1.306466,0.0,1.0,0.086956522,0.833333333,0.418604651,0.43902439
195,195,2016/12/3 3:00,1.330252,0.0,1.0,0.130434783,0.833333333,0.418604651,0.43902439
196,196,2016/12/3 4:00,1.3415359999999994,0.0,1.0,0.173913043,0.833333333,0.418604651,0.43902439
197,197,2016/12/3 5:00,1.311555,0.0,1.0,0.217391304,0.833333333,0.418604651,0.43902439
198,198,2016/12/3 6:00,1.446466,0.0,1.0,0.260869565,0.833333333,0.418604651,0.43902439
199,199,2016/12/3 7:00,1.393105,0.0,1.0,0.304347826,0.833333333,0.418604651,0.43902439
200,200,2016/12/3 8:00,1.487374,0.0,1.0,0.347826087,0.833333333,0.418604651,0.43902439
201,201,2016/12/3 9:00,1.516284,0.0,1.0,0.391304348,0.833333333,0.418604651,0.43902439
202,202,2016/12/3 10:00,1.5256850000000002,0.0,1.0,0.434782609,0.833333333,0.418604651,0.43902439
203,203,2016/12/3 11:00,1.5228009999999998,0.0,1.0,0.47826087,0.833333333,0.418604651,0.43902439
204,204,2016/12/3 12:00,1.415603,0.0,1.0,0.52173913,0.833333333,0.418604651,0.43902439
205,205,2016/12/3 13:00,1.4925329999999999,0.0,1.0,0.565217391,0.833333333,0.418604651,0.43902439
206,206,2016/12/3 14:00,1.558424,0.0,1.0,0.608695652,0.833333333,0.418604651,0.43902439
207,207,2016/12/3 15:00,1.475768,0.0,1.0,0.652173913,0.833333333,0.418604651,0.43902439
208,208,2016/12/3 16:00,1.527428,0.0,1.0,0.695652174,0.833333333,0.418604651,0.43902439
209,209,2016/12/3 17:00,1.612303,0.0,1.0,0.739130435,0.833333333,0.418604651,0.43902439
210,210,2016/12/3 18:00,1.5414210000000002,0.0,1.0,0.782608696,0.833333333,0.418604651,0.43902439
211,211,2016/12/3 19:00,1.423184,0.0,1.0,0.826086957,0.833333333,0.418604651,0.43902439
212,212,2016/12/3 20:00,1.3914389999999992,0.0,1.0,0.869565217,0.833333333,0.418604651,0.43902439
213,213,2016/12/3 21:00,1.340934,0.0,1.0,0.913043478,0.833333333,0.418604651,0.43902439
214,214,2016/12/3 22:00,1.162742,0.0,1.0,0.956521739,0.833333333,0.418604651,0.43902439
215,215,2016/12/3 23:00,1.1630289999999999,0.0,1.0,1.0,0.833333333,0.418604651,0.43902439
216,216,2016/12/4 0:00,1.333143,0.0,1.0,0.0,1.0,0.441860465,0.317073171
217,217,2016/12/4 1:00,1.3129829999999993,0.0,1.0,0.043478261,1.0,0.441860465,0.317073171
218,218,2016/12/4 2:00,1.255436,0.0,1.0,0.086956522,1.0,0.441860465,0.317073171
219,219,2016/12/4 3:00,1.1925130000000002,0.0,1.0,0.130434783,1.0,0.441860465,0.317073171
220,220,2016/12/4 4:00,1.2576619999999998,0.0,1.0,0.173913043,1.0,0.441860465,0.317073171
221,221,2016/12/4 5:00,1.250165,0.0,1.0,0.217391304,1.0,0.441860465,0.317073171
222,222,2016/12/4 6:00,1.3839839999999999,0.0,1.0,0.260869565,1.0,0.441860465,0.317073171
223,223,2016/12/4 7:00,1.361892,0.0,1.0,0.304347826,1.0,0.441860465,0.317073171
224,224,2016/12/4 8:00,1.4316959999999999,0.0,1.0,0.347826087,1.0,0.441860465,0.317073171
225,225,2016/12/4 9:00,1.474095,0.0,1.0,0.391304348,1.0,0.441860465,0.317073171
226,226,2016/12/4 10:00,1.483391,0.0,1.0,0.434782609,1.0,0.441860465,0.317073171
227,227,2016/12/4 11:00,1.4928199999999991,0.0,1.0,0.47826087,1.0,0.441860465,0.317073171
228,228,2016/12/4 12:00,1.433019,0.0,1.0,0.52173913,1.0,0.441860465,0.317073171
229,229,2016/12/4 13:00,1.4079799999999993,0.0,1.0,0.565217391,1.0,0.441860465,0.317073171
230,230,2016/12/4 14:00,1.54105,0.0,1.0,0.608695652,1.0,0.441860465,0.317073171
231,231,2016/12/4 15:00,1.5102149999999999,0.0,1.0,0.652173913,1.0,0.441860465,0.317073171
232,232,2016/12/4 16:00,1.5167319999999993,0.0,1.0,0.695652174,1.0,0.441860465,0.317073171
233,233,2016/12/4 17:00,1.684095,0.0,1.0,0.739130435,1.0,0.441860465,0.317073171
234,234,2016/12/4 18:00,1.647891,0.0,1.0,0.782608696,1.0,0.441860465,0.317073171
235,235,2016/12/4 19:00,1.558655,0.0,1.0,0.826086957,1.0,0.441860465,0.317073171
236,236,2016/12/4 20:00,1.453795,0.0,1.0,0.869565217,1.0,0.441860465,0.317073171
237,237,2016/12/4 21:00,1.429008,0.0,1.0,0.913043478,1.0,0.441860465,0.317073171
238,238,2016/12/4 22:00,1.292956,0.0,1.0,0.956521739,1.0,0.441860465,0.317073171
239,239,2016/12/4 23:00,1.2803279999999992,0.0,1.0,1.0,1.0,0.441860465,0.317073171
240,240,2016/12/5 0:00,1.501976,0.0,1.0,0.0,0.0,0.255813953,0.195121951
241,241,2016/12/5 1:00,1.4352800000000001,0.0,1.0,0.043478261,0.0,0.255813953,0.195121951
242,242,2016/12/5 2:00,1.3741210000000001,0.0,1.0,0.086956522,0.0,0.255813953,0.195121951
243,243,2016/12/5 3:00,1.3582309999999993,0.0,1.0,0.130434783,0.0,0.255813953,0.195121951
244,244,2016/12/5 4:00,1.254127,0.0,1.0,0.173913043,0.0,0.255813953,0.195121951
245,245,2016/12/5 5:00,1.370117,0.0,1.0,0.217391304,0.0,0.255813953,0.195121951
246,246,2016/12/5 6:00,1.5432199999999998,0.0,1.0,0.260869565,0.0,0.255813953,0.195121951
247,247,2016/12/5 7:00,1.4848540000000001,0.0,1.0,0.304347826,0.0,0.255813953,0.195121951
248,248,2016/12/5 8:00,1.5492329999999999,0.0,1.0,0.347826087,0.0,0.255813953,0.195121951
249,249,2016/12/5 9:00,1.524502,0.0,1.0,0.391304348,0.0,0.255813953,0.195121951
250,250,2016/12/5 10:00,1.597498,0.0,1.0,0.434782609,0.0,0.255813953,0.195121951
251,251,2016/12/5 11:00,1.550087,0.0,1.0,0.47826087,0.0,0.255813953,0.195121951
252,252,2016/12/5 12:00,1.477406,0.0,1.0,0.52173913,0.0,0.255813953,0.195121951
253,253,2016/12/5 13:00,1.545775,0.0,1.0,0.565217391,0.0,0.255813953,0.195121951
254,254,2016/12/5 14:00,1.6776270000000002,0.0,1.0,0.608695652,0.0,0.255813953,0.195121951
255,255,2016/12/5 15:00,1.655045,0.0,1.0,0.652173913,0.0,0.255813953,0.195121951
256,256,2016/12/5 16:00,1.658286,0.0,1.0,0.695652174,0.0,0.255813953,0.195121951
257,257,2016/12/5 17:00,1.643544,0.0,1.0,0.739130435,0.0,0.255813953,0.195121951
258,258,2016/12/5 18:00,1.6900380000000002,0.0,1.0,0.782608696,0.0,0.255813953,0.195121951
259,259,2016/12/5 19:00,1.534694,0.0,1.0,0.826086957,0.0,0.255813953,0.195121951
260,260,2016/12/5 20:00,1.47434,0.0,1.0,0.869565217,0.0,0.255813953,0.195121951
